date,generacion_GWh,capacidad_efectiva_neta_mv,str_date
2017-04-07,193.913,16703.618,2017 abril 07
2017-04-08,183.139,16703.618,2017 abril 08
2017-04-09,159.789,16703.618,2017 abril 09
2017-04-10,182.159,16703.618,2017 abril 10
2017-04-11,186.537,16703.618,2017 abril 11
2017-04-12,183.036,16703.618,2017 abril 12
2017-04-13,159.167,16703.618,2017 abril 13
2017-04-14,148.306,16703.618,2017 abril 14
2017-04-15,161.297,16703.618,2017 abril 15
2017-04-16,159.374,16703.618,2017 abril 16
2017-04-17,184.567,16835.618,2017 abril 17
2017-04-18,190.938,16835.618,2017 abril 18
2017-04-19,186.615,16703.618,2017 abril 19
2017-04-20,184.872,16703.618,2017 abril 20
2017-04-21,188.081,16703.618,2017 abril 21
2017-04-22,184.12,16703.618,2017 abril 22
2017-04-23,167.563,16703.618,2017 abril 23
2017-04-24,188.772,16703.618,2017 abril 24
2017-04-25,190.478,16703.618,2017 abril 25
2017-04-26,189.236,16703.618,2017 abril 26
2017-04-27,191.543,16703.618,2017 abril 27
2017-04-28,192.894,16703.618,2017 abril 28
2017-04-29,184.08,16703.618,2017 abril 29
2017-04-30,157.913,16703.618,2017 abril 30
2017-05-01,161.45,16703.618,2017 mayo 01
2017-05-02,182.019,16703.618,2017 mayo 02
2017-05-03,187.181,16703.618,2017 mayo 03
2017-05-04,192.073,16703.618,2017 mayo 04
2017-05-05,190.323,16703.618,2017 mayo 05
2017-05-06,178.901,16703.618,2017 mayo 06
2017-05-07,158.992,16703.618,2017 mayo 07
2017-05-08,181.892,16703.618,2017 mayo 08
2017-05-09,185.8,16703.618,2017 mayo 09
2017-05-10,185.728,16703.618,2017 mayo 10
2017-05-11,185.779,16703.618,2017 mayo 11
2017-05-12,183.588,16703.618,2017 mayo 12
2017-05-13,178.429,16703.618,2017 mayo 13
2017-05-14,159.34,16703.618,2017 mayo 14
2017-05-15,186.058,16703.618,2017 mayo 15
2017-05-16,186.926,16703.618,2017 mayo 16
2017-05-17,189.712,16703.618,2017 mayo 17
2017-05-18,192.749,16707.938,2017 mayo 18
2017-05-19,195.684,16707.938,2017 mayo 19
2017-05-20,183.859,16707.938,2017 mayo 20
2017-05-21,164.731,16707.938,2017 mayo 21
2017-05-22,187.619,16707.938,2017 mayo 22
2017-05-23,191.319,16707.938,2017 mayo 23
2017-05-24,193.578,16707.938,2017 mayo 24
2017-05-25,196.316,16707.938,2017 mayo 25
2017-05-26,193.87,16707.938,2017 mayo 26
2017-05-27,181.56,16707.938,2017 mayo 27
2017-05-28,161.944,16707.938,2017 mayo 28
2017-05-29,162.503,16707.938,2017 mayo 29
2017-05-30,188.739,16707.938,2017 mayo 30
2017-05-31,191.581,16707.938,2017 mayo 31
2017-06-01,190.981,16707.738,2017 junio 01
2017-06-02,194.115,16708.738,2017 junio 02
2017-06-03,186.711,16708.738,2017 junio 03
2017-06-04,166.694,16708.738,2017 junio 04
2017-06-05,190.524,16708.738,2017 junio 05
2017-06-06,194.68,16708.738,2017 junio 06
2017-06-07,192.938,16708.738,2017 junio 07
2017-06-08,188.003,16708.738,2017 junio 08
2017-06-09,189.691,16708.738,2017 junio 09
2017-06-10,184.143,16708.738,2017 junio 10
2017-06-11,165.415,16708.738,2017 junio 11
2017-06-12,184.798,16708.738,2017 junio 12
2017-06-13,186.556,16708.738,2017 junio 13
2017-06-14,188.592,16708.738,2017 junio 14
2017-06-15,186.873,16708.738,2017 junio 15
2017-06-16,189.173,16708.738,2017 junio 16
2017-06-17,178.267,16704.738,2017 junio 17
2017-06-18,156.642,16704.738,2017 junio 18
2017-06-19,160.189,16704.738,2017 junio 19
2017-06-20,186.02,16704.738,2017 junio 20
2017-06-21,185.224,16704.738,2017 junio 21
2017-06-22,188.494,16704.738,2017 junio 22
2017-06-23,189.427,16704.738,2017 junio 23
2017-06-24,181.642,16704.738,2017 junio 24
2017-06-25,161.077,16704.738,2017 junio 25
2017-06-26,161.223,16704.738,2017 junio 26
2017-06-27,186.475,16704.738,2017 junio 27
2017-06-28,189.949,16704.738,2017 junio 28
2017-06-29,191.392,16704.738,2017 junio 29
2017-06-30,190.284,16704.738,2017 junio 30
2017-07-01,180.911,16704.838,2017 julio 01
2017-07-02,161.552,16704.838,2017 julio 02
2017-07-03,158.403,16704.838,2017 julio 03
2017-07-04,186.233,16704.838,2017 julio 04
2017-07-05,188.756,16704.838,2017 julio 05
2017-07-06,189.012,16704.838,2017 julio 06
2017-07-07,192.803,16704.838,2017 julio 07
2017-07-08,184.145,16704.838,2017 julio 08
2017-07-09,165.164,16704.838,2017 julio 09
2017-07-10,190.639,16704.838,2017 julio 10
2017-07-11,189.93,16704.838,2017 julio 11
2017-07-12,185.509,16704.838,2017 julio 12
2017-07-13,190.569,16704.838,2017 julio 13
2017-07-14,190.713,16704.838,2017 julio 14
2017-07-15,179.957,16704.838,2017 julio 15
2017-07-16,159.822,16704.838,2017 julio 16
2017-07-17,186.383,16704.838,2017 julio 17
2017-07-18,190.141,16704.838,2017 julio 18
2017-07-19,187.864,16704.838,2017 julio 19
2017-07-20,167.868,16704.838,2017 julio 20
2017-07-21,186.504,16704.838,2017 julio 21
2017-07-22,181.715,16704.838,2017 julio 22
2017-07-23,163.719,16704.838,2017 julio 23
2017-07-24,192.4,16704.838,2017 julio 24
2017-07-25,193.734,16704.838,2017 julio 25
2017-07-26,193.001,16704.838,2017 julio 26
2017-07-27,194.384,16704.838,2017 julio 27
2017-07-28,193.723,16704.838,2017 julio 28
2017-07-29,183.375,16704.838,2017 julio 29
2017-07-30,160.921,16704.838,2017 julio 30
2017-07-31,181.23,16704.838,2017 julio 31
2017-08-01,185.682,16704.638,2017 agosto 01
2017-08-02,191.431,16704.638,2017 agosto 02
2017-08-03,195.176,16704.638,2017 agosto 03
2017-08-04,192.122,16704.638,2017 agosto 04
2017-08-05,178.867,16704.638,2017 agosto 05
2017-08-06,163.593,16704.638,2017 agosto 06
2017-08-07,170.608,16704.638,2017 agosto 07
2017-08-08,196.105,16704.638,2017 agosto 08
2017-08-09,194.241,16704.638,2017 agosto 09
2017-08-10,193.811,16704.638,2017 agosto 10
2017-08-11,193.185,16704.638,2017 agosto 11
2017-08-12,181.74,16704.638,2017 agosto 12
2017-08-13,165.287,16704.638,2017 agosto 13
2017-08-14,193.54,16704.638,2017 agosto 14
2017-08-15,196.61,16704.638,2017 agosto 15
2017-08-16,193.275,16705.638,2017 agosto 16
2017-08-17,195.381,16705.638,2017 agosto 17
2017-08-18,197.537,16713.438,2017 agosto 18
2017-08-19,183.055,16713.438,2017 agosto 19
2017-08-20,161.316,16713.438,2017 agosto 20
2017-08-21,164.165,16713.438,2017 agosto 21
2017-08-22,190.884,16713.438,2017 agosto 22
2017-08-23,192.486,16713.438,2017 agosto 23
2017-08-24,191.682,16716.138,2017 agosto 24
2017-08-25,192.399,16716.138,2017 agosto 25
2017-08-26,183.713,16716.138,2017 agosto 26
2017-08-27,165.757,16716.138,2017 agosto 27
2017-08-28,188.925,16716.138,2017 agosto 28
2017-08-29,190.578,16716.138,2017 agosto 29
2017-08-30,190.525,16716.138,2017 agosto 30
2017-08-31,192.413,16716.138,2017 agosto 31
2017-09-01,194.758,16716.138,2017 septiembre 01
2017-09-02,186.102,16716.138,2017 septiembre 02
2017-09-03,165.244,16716.138,2017 septiembre 03
2017-09-04,193.009,16716.138,2017 septiembre 04
2017-09-05,196.287,16716.138,2017 septiembre 05
2017-09-06,195.674,16716.138,2017 septiembre 06
2017-09-07,192.487,16716.138,2017 septiembre 07
2017-09-08,189.226,16716.138,2017 septiembre 08
2017-09-09,176.421,16716.138,2017 septiembre 09
2017-09-10,159.84,16716.138,2017 septiembre 10
2017-09-11,188.356,16716.138,2017 septiembre 11
2017-09-12,192.845,16716.138,2017 septiembre 12
2017-09-13,192.466,16716.138,2017 septiembre 13
2017-09-14,193.09,16716.138,2017 septiembre 14
2017-09-15,193.656,16716.138,2017 septiembre 15
2017-09-16,184.791,16716.138,2017 septiembre 16
2017-09-17,160.838,16716.138,2017 septiembre 17
2017-09-18,188.973,16716.138,2017 septiembre 18
2017-09-19,194.091,16716.138,2017 septiembre 19
2017-09-20,196.591,16716.138,2017 septiembre 20
2017-09-21,196.779,16716.138,2017 septiembre 21
2017-09-22,196.08,16716.138,2017 septiembre 22
2017-09-23,183.302,16716.138,2017 septiembre 23
2017-09-24,165.643,16716.138,2017 septiembre 24
2017-09-25,190.049,16699.138,2017 septiembre 25
2017-09-26,192.124,16699.138,2017 septiembre 26
2017-09-27,195.538,16699.138,2017 septiembre 27
2017-09-28,193.483,16716.138,2017 septiembre 28
2017-09-29,190.99,16716.138,2017 septiembre 29
2017-09-30,178.402,16716.138,2017 septiembre 30
2017-10-01,161.007,16716.138,2017 octubre 01
2017-10-02,186.313,16716.138,2017 octubre 02
2017-10-03,189.924,16755.338,2017 octubre 03
2017-10-04,187.565,16755.338,2017 octubre 04
2017-10-05,186.63,16755.338,2017 octubre 05
2017-10-06,186.378,16755.338,2017 octubre 06
2017-10-07,181.072,16755.338,2017 octubre 07
2017-10-08,166.263,16755.338,2017 octubre 08
2017-10-09,189.779,16771.338,2017 octubre 09
2017-10-10,192.867,16771.338,2017 octubre 10
2017-10-11,191.707,16771.338,2017 octubre 11
2017-10-12,195.072,16771.338,2017 octubre 12
2017-10-13,196.347,16771.338,2017 octubre 13
2017-10-14,184.239,16771.338,2017 octubre 14
2017-10-15,164.501,16771.338,2017 octubre 15
2017-10-16,171.659,16771.338,2017 octubre 16
2017-10-17,198.297,16771.338,2017 octubre 17
2017-10-18,200.631,16771.338,2017 octubre 18
2017-10-19,199.012,16771.338,2017 octubre 19
2017-10-20,199.766,16771.338,2017 octubre 20
2017-10-21,189.046,16771.338,2017 octubre 21
2017-10-22,166.575,16771.338,2017 octubre 22
2017-10-23,188.792,16771.338,2017 octubre 23
2017-10-24,189.213,16771.338,2017 octubre 24
2017-10-25,188.319,16771.338,2017 octubre 25
2017-10-26,189.689,16771.338,2017 octubre 26
2017-10-27,189.184,16771.338,2017 octubre 27
2017-10-28,177.817,16771.338,2017 octubre 28
2017-10-29,157.483,16771.338,2017 octubre 29
2017-10-30,183.566,16771.338,2017 octubre 30
2017-10-31,186.048,16771.338,2017 octubre 31
2017-11-01,189.145,16771.338,2017 noviembre 01
2017-11-02,190.173,16771.338,2017 noviembre 02
2017-11-03,188.923,16771.338,2017 noviembre 03
2017-11-04,181.758,16771.338,2017 noviembre 04
2017-11-05,160.399,16771.338,2017 noviembre 05
2017-11-06,164.565,16771.338,2017 noviembre 06
2017-11-07,189.98,16771.338,2017 noviembre 07
2017-11-08,191.839,16771.338,2017 noviembre 08
2017-11-09,191.801,16771.338,2017 noviembre 09
2017-11-10,192.21,16771.338,2017 noviembre 10
2017-11-11,182.314,16771.338,2017 noviembre 11
2017-11-12,162.356,16771.338,2017 noviembre 12
2017-11-13,168.982,16771.338,2017 noviembre 13
2017-11-14,188.568,16771.338,2017 noviembre 14
2017-11-15,188.171,16760.338,2017 noviembre 15
2017-11-16,190.729,16760.338,2017 noviembre 16
2017-11-17,190.855,16760.338,2017 noviembre 17
2017-11-18,179.264,16760.338,2017 noviembre 18
2017-11-19,162.056,16760.338,2017 noviembre 19
2017-11-20,188.161,16760.338,2017 noviembre 20
2017-11-21,192.521,16760.338,2017 noviembre 21
2017-11-22,193.544,16760.338,2017 noviembre 22
2017-11-23,194.76,16779.138,2017 noviembre 23
2017-11-24,193.216,16779.138,2017 noviembre 24
2017-11-25,183.633,16779.138,2017 noviembre 25
2017-11-26,166.496,16779.138,2017 noviembre 26
2017-11-27,194.881,16779.138,2017 noviembre 27
2017-11-28,197.106,16779.138,2017 noviembre 28
2017-11-29,198.116,16779.138,2017 noviembre 29
2017-11-30,197.944,16779.138,2017 noviembre 30
2017-12-01,193.794,16770.138,2017 diciembre 01
2017-12-02,184.345,16770.138,2017 diciembre 02
2017-12-03,167.289,16770.138,2017 diciembre 03
2017-12-04,192.658,16770.138,2017 diciembre 04
2017-12-05,196.646,16770.138,2017 diciembre 05
2017-12-06,197.043,16770.138,2017 diciembre 06
2017-12-07,195.108,16770.138,2017 diciembre 07
2017-12-08,173.568,16770.138,2017 diciembre 08
2017-12-09,179.565,16770.138,2017 diciembre 09
2017-12-10,167.139,16770.138,2017 diciembre 10
2017-12-11,190.77,16770.138,2017 diciembre 11
2017-12-12,192.466,16770.138,2017 diciembre 12
2017-12-13,190.55,16770.138,2017 diciembre 13
2017-12-14,192.818,16834.248,2017 diciembre 14
2017-12-15,193.78,16834.248,2017 diciembre 15
2017-12-16,183.0,16834.448,2017 diciembre 16
2017-12-17,166.675,16834.448,2017 diciembre 17
2017-12-18,192.032,16834.448,2017 diciembre 18
2017-12-19,197.448,16834.448,2017 diciembre 19
2017-12-20,195.31,16834.448,2017 diciembre 20
2017-12-21,197.198,16837.448,2017 diciembre 21
2017-12-22,193.32,16837.448,2017 diciembre 22
2017-12-23,180.723,16837.448,2017 diciembre 23
2017-12-24,162.442,16837.448,2017 diciembre 24
2017-12-25,149.527,16837.448,2017 diciembre 25
2017-12-26,179.737,16837.448,2017 diciembre 26
2017-12-27,183.394,16837.448,2017 diciembre 27
2017-12-28,183.356,16837.448,2017 diciembre 28
2017-12-29,180.294,16837.448,2017 diciembre 29
2017-12-30,167.684,16837.448,2017 diciembre 30
2017-12-31,151.076,16837.448,2017 diciembre 31
2018-01-01,136.826,16827.748,2018 enero 01
2018-01-02,161.717,16827.748,2018 enero 02
2018-01-03,169.135,16827.748,2018 enero 03
2018-01-04,173.274,16827.748,2018 enero 04
2018-01-05,179.025,16827.748,2018 enero 05
2018-01-06,168.949,16827.748,2018 enero 06
2018-01-07,156.451,16827.748,2018 enero 07
2018-01-08,158.044,16827.748,2018 enero 08
2018-01-09,179.337,16827.748,2018 enero 09
2018-01-10,181.07,16827.748,2018 enero 10
2018-01-11,188.252,16827.748,2018 enero 11
2018-01-12,188.187,16827.748,2018 enero 12
2018-01-13,178.727,16827.748,2018 enero 13
2018-01-14,163.484,16827.748,2018 enero 14
2018-01-15,187.331,16827.748,2018 enero 15
2018-01-16,186.508,16827.748,2018 enero 16
2018-01-17,183.832,16827.748,2018 enero 17
2018-01-18,181.458,16827.748,2018 enero 18
2018-01-19,185.952,16827.748,2018 enero 19
2018-01-20,175.529,16827.748,2018 enero 20
2018-01-21,161.567,16827.748,2018 enero 21
2018-01-22,184.108,16827.748,2018 enero 22
2018-01-23,186.793,16815.748,2018 enero 23
2018-01-24,186.236,16815.748,2018 enero 24
2018-01-25,190.115,16815.748,2018 enero 25
2018-01-26,189.225,16815.748,2018 enero 26
2018-01-27,178.503,16815.748,2018 enero 27
2018-01-28,159.76,16815.748,2018 enero 28
2018-01-29,188.28,16815.748,2018 enero 29
2018-01-30,194.963,16815.748,2018 enero 30
2018-01-31,197.111,16815.748,2018 enero 31
2018-02-01,194.333,16815.748,2018 febrero 01
2018-02-02,192.808,16815.748,2018 febrero 02
2018-02-03,183.565,16815.748,2018 febrero 03
2018-02-04,165.46,16815.748,2018 febrero 04
2018-02-05,186.111,16815.748,2018 febrero 05
2018-02-06,189.835,16815.748,2018 febrero 06
2018-02-07,190.804,16815.748,2018 febrero 07
2018-02-08,193.052,16815.748,2018 febrero 08
2018-02-09,194.704,16815.748,2018 febrero 09
2018-02-10,183.631,16815.748,2018 febrero 10
2018-02-11,166.192,16815.748,2018 febrero 11
2018-02-12,188.128,16815.748,2018 febrero 12
2018-02-13,189.328,16815.748,2018 febrero 13
2018-02-14,191.26,16815.748,2018 febrero 14
2018-02-15,191.471,16815.748,2018 febrero 15
2018-02-16,193.934,16815.748,2018 febrero 16
2018-02-17,184.614,16815.748,2018 febrero 17
2018-02-18,165.644,16815.748,2018 febrero 18
2018-02-19,189.815,16815.748,2018 febrero 19
2018-02-20,192.528,16815.748,2018 febrero 20
2018-02-21,193.415,16815.748,2018 febrero 21
2018-02-22,191.762,16815.748,2018 febrero 22
2018-02-23,190.328,16815.748,2018 febrero 23
2018-02-24,179.172,16815.748,2018 febrero 24
2018-02-25,160.971,16815.748,2018 febrero 25
2018-02-26,188.397,16815.748,2018 febrero 26
2018-02-27,191.43,16815.748,2018 febrero 27
2018-02-28,190.172,16815.748,2018 febrero 28
2018-03-01,191.49,16815.748,2018 marzo 01
2018-03-02,192.152,16815.748,2018 marzo 02
2018-03-03,182.994,16815.748,2018 marzo 03
2018-03-04,164.739,16815.748,2018 marzo 04
2018-03-05,187.413,16815.748,2018 marzo 05
2018-03-06,190.054,16815.748,2018 marzo 06
2018-03-07,194.57,16815.748,2018 marzo 07
2018-03-08,195.575,16815.748,2018 marzo 08
2018-03-09,197.246,16815.748,2018 marzo 09
2018-03-10,189.04,16815.748,2018 marzo 10
2018-03-11,166.151,16815.748,2018 marzo 11
2018-03-12,197.843,16815.748,2018 marzo 12
2018-03-13,201.614,16815.748,2018 marzo 13
2018-03-14,202.125,16815.748,2018 marzo 14
2018-03-15,200.659,16815.748,2018 marzo 15
2018-03-16,200.524,16815.748,2018 marzo 16
2018-03-17,190.651,16815.748,2018 marzo 17
2018-03-18,170.639,16815.748,2018 marzo 18
2018-03-19,172.619,16815.748,2018 marzo 19
2018-03-20,194.463,16815.748,2018 marzo 20
2018-03-21,196.974,16815.748,2018 marzo 21
2018-03-22,198.022,16829.768,2018 marzo 22
2018-03-23,198.082,16829.768,2018 marzo 23
2018-03-24,185.015,16829.768,2018 marzo 24
2018-03-25,169.918,16829.768,2018 marzo 25
2018-03-26,193.047,16829.768,2018 marzo 26
2018-03-27,193.719,16872.368,2018 marzo 27
2018-03-28,187.592,16872.368,2018 marzo 28
2018-03-29,161.837,16872.368,2018 marzo 29
2018-03-30,151.106,16872.368,2018 marzo 30
2018-03-31,162.733,16852.968,2018 marzo 31
2018-04-01,156.755,16852.968,2018 abril 01
2018-04-02,185.664,16862.968,2018 abril 02
2018-04-03,188.875,16862.968,2018 abril 03
2018-04-04,191.138,16862.968,2018 abril 04
2018-04-05,190.659,16862.968,2018 abril 05
2018-04-06,186.07,16862.968,2018 abril 06
2018-04-07,177.14,16862.968,2018 abril 07
2018-04-08,165.268,16862.968,2018 abril 08
2018-04-09,190.939,16862.968,2018 abril 09
2018-04-10,190.547,16867.868,2018 abril 10
2018-04-11,190.6,16867.868,2018 abril 11
2018-04-12,191.651,16867.868,2018 abril 12
2018-04-13,193.288,16867.868,2018 abril 13
2018-04-14,184.508,16867.868,2018 abril 14
2018-04-15,166.309,16867.868,2018 abril 15
2018-04-16,193.198,16867.868,2018 abril 16
2018-04-17,191.325,16867.868,2018 abril 17
2018-04-18,193.529,16867.868,2018 abril 18
2018-04-19,194.921,16867.868,2018 abril 19
2018-04-20,192.432,16867.868,2018 abril 20
2018-04-21,184.812,16867.868,2018 abril 21
2018-04-22,166.991,16867.868,2018 abril 22
2018-04-23,192.329,16867.868,2018 abril 23
2018-04-24,196.635,16867.868,2018 abril 24
2018-04-25,197.035,16867.868,2018 abril 25
2018-04-26,197.758,16867.868,2018 abril 26
2018-04-27,192.399,16867.868,2018 abril 27
2018-04-28,185.162,16867.868,2018 abril 28
2018-04-29,165.139,16867.868,2018 abril 29
2018-04-30,188.693,16867.868,2018 abril 30
2018-05-01,170.765,16867.868,2018 mayo 01
2018-05-02,192.548,16941.868,2018 mayo 02
2018-05-03,195.805,16941.868,2018 mayo 03
2018-05-04,191.761,16635.868,2018 mayo 04
2018-05-05,184.445,16635.868,2018 mayo 05
2018-05-06,166.466,16635.868,2018 mayo 06
2018-05-07,189.224,16635.868,2018 mayo 07
2018-05-08,187.098,16990.868,2018 mayo 08
2018-05-09,190.195,16990.868,2018 mayo 09
2018-05-10,191.825,16990.868,2018 mayo 10
2018-05-11,193.503,16990.868,2018 mayo 11
2018-05-12,186.109,16990.868,2018 mayo 12
2018-05-13,161.614,16990.868,2018 mayo 13
2018-05-14,163.321,16990.868,2018 mayo 14
2018-05-15,188.667,16990.868,2018 mayo 15
2018-05-16,194.672,17002.868,2018 mayo 16
2018-05-17,197.133,17002.868,2018 mayo 17
2018-05-18,195.182,17002.868,2018 mayo 18
2018-05-19,184.374,17002.868,2018 mayo 19
2018-05-20,166.566,17002.868,2018 mayo 20
2018-05-21,188.149,17002.868,2018 mayo 21
2018-05-22,193.043,17002.868,2018 mayo 22
2018-05-23,194.114,17002.868,2018 mayo 23
2018-05-24,193.967,17002.868,2018 mayo 24
2018-05-25,196.488,17275.868,2018 mayo 25
2018-05-26,183.378,17285.568,2018 mayo 26
2018-05-27,163.769,17285.568,2018 mayo 27
2018-05-28,189.304,17277.568,2018 mayo 28
2018-05-29,194.949,17277.568,2018 mayo 29
2018-05-30,196.332,17277.568,2018 mayo 30
2018-05-31,196.579,17277.568,2018 mayo 31
2018-06-01,194.125,16848.568,2018 junio 01
2018-06-02,185.144,16848.568,2018 junio 02
2018-06-03,167.217,16848.568,2018 junio 03
2018-06-04,171.76,16848.568,2018 junio 04
2018-06-05,194.783,16848.568,2018 junio 05
2018-06-06,199.458,16848.568,2018 junio 06
2018-06-07,200.873,16848.568,2018 junio 07
2018-06-08,202.742,16848.568,2018 junio 08
2018-06-09,191.794,16848.568,2018 junio 09
2018-06-10,168.9,16848.568,2018 junio 10
2018-06-11,169.14,16848.568,2018 junio 11
2018-06-12,194.595,16848.568,2018 junio 12
2018-06-13,199.606,16848.568,2018 junio 13
2018-06-14,197.707,16848.568,2018 junio 14
2018-06-15,196.74,16848.568,2018 junio 15
2018-06-16,189.123,16848.568,2018 junio 16
2018-06-17,171.055,16848.568,2018 junio 17
2018-06-18,194.955,16848.568,2018 junio 18
2018-06-19,195.445,16848.568,2018 junio 19
2018-06-20,194.715,16869.068,2018 junio 20
2018-06-21,194.534,16869.068,2018 junio 21
2018-06-22,197.557,16869.068,2018 junio 22
2018-06-23,188.185,16869.068,2018 junio 23
2018-06-24,168.885,16869.068,2018 junio 24
2018-06-25,190.351,16869.068,2018 junio 25
2018-06-26,196.486,16869.068,2018 junio 26
2018-06-27,196.349,16869.068,2018 junio 27
2018-06-28,194.594,16869.068,2018 junio 28
2018-06-29,194.233,16869.068,2018 junio 29
2018-06-30,183.805,16869.068,2018 junio 30
2018-07-01,162.975,16869.068,2018 julio 01
2018-07-02,165.361,16869.068,2018 julio 02
2018-07-03,186.638,16869.068,2018 julio 03
2018-07-04,193.396,16869.068,2018 julio 04
2018-07-05,197.011,16869.068,2018 julio 05
2018-07-06,198.212,16869.068,2018 julio 06
2018-07-07,188.95,16869.068,2018 julio 07
2018-07-08,171.266,16869.068,2018 julio 08
2018-07-09,196.498,16869.068,2018 julio 09
2018-07-10,199.637,16869.068,2018 julio 10
2018-07-11,199.811,16869.068,2018 julio 11
2018-07-12,202.129,16869.068,2018 julio 12
2018-07-13,203.51,16869.068,2018 julio 13
2018-07-14,192.938,16869.068,2018 julio 14
2018-07-15,174.832,16869.068,2018 julio 15
2018-07-16,197.183,16869.068,2018 julio 16
2018-07-17,199.822,16872.968,2018 julio 17
2018-07-18,200.346,16872.968,2018 julio 18
2018-07-19,201.9,16872.968,2018 julio 19
2018-07-20,183.808,16872.968,2018 julio 20
2018-07-21,187.12,16872.968,2018 julio 21
2018-07-22,170.762,16872.968,2018 julio 22
2018-07-23,196.318,16875.408,2018 julio 23
2018-07-24,196.952,16875.408,2018 julio 24
2018-07-25,198.039,16875.408,2018 julio 25
2018-07-26,200.356,16875.408,2018 julio 26
2018-07-27,197.623,16875.408,2018 julio 27
2018-07-28,190.179,16875.408,2018 julio 28
2018-07-29,171.793,16875.408,2018 julio 29
2018-07-30,195.693,16875.408,2018 julio 30
2018-07-31,192.447,16875.408,2018 julio 31
2018-08-01,195.174,16875.408,2018 agosto 01
2018-08-02,197.799,16875.408,2018 agosto 02
2018-08-03,197.852,16875.408,2018 agosto 03
2018-08-04,188.042,16875.408,2018 agosto 04
2018-08-05,168.586,16875.408,2018 agosto 05
2018-08-06,192.27,16875.408,2018 agosto 06
2018-08-07,180.44,16900.408,2018 agosto 07
2018-08-08,201.655,16900.408,2018 agosto 08
2018-08-09,203.07,16901.008,2018 agosto 09
2018-08-10,203.042,16901.008,2018 agosto 10
2018-08-11,193.32,16901.008,2018 agosto 11
2018-08-12,176.404,16901.008,2018 agosto 12
2018-08-13,201.082,16901.008,2018 agosto 13
2018-08-14,196.637,16901.008,2018 agosto 14
2018-08-15,190.686,16901.008,2018 agosto 15
2018-08-16,199.182,16901.008,2018 agosto 16
2018-08-17,202.338,16901.008,2018 agosto 17
2018-08-18,192.678,16901.008,2018 agosto 18
2018-08-19,169.153,16901.008,2018 agosto 19
2018-08-20,175.311,16901.008,2018 agosto 20
2018-08-21,201.028,16901.008,2018 agosto 21
2018-08-22,203.274,16901.008,2018 agosto 22
2018-08-23,201.792,17207.008,2018 agosto 23
2018-08-24,201.123,17207.008,2018 agosto 24
2018-08-25,193.319,17207.008,2018 agosto 25
2018-08-26,172.473,17207.008,2018 agosto 26
2018-08-27,197.962,17207.008,2018 agosto 27
2018-08-28,202.49,17211.528,2018 agosto 28
2018-08-29,202.935,17291.528,2018 agosto 29
2018-08-30,201.828,17291.528,2018 agosto 30
2018-08-31,203.409,17291.528,2018 agosto 31
2018-09-01,192.557,17291.528,2018 septiembre 01
2018-09-02,174.012,17291.528,2018 septiembre 02
2018-09-03,199.815,17291.528,2018 septiembre 03
2018-09-04,199.838,17291.528,2018 septiembre 04
2018-09-05,197.031,17291.528,2018 septiembre 05
2018-09-06,196.582,17291.528,2018 septiembre 06
2018-09-07,197.362,17291.528,2018 septiembre 07
2018-09-08,190.079,17291.528,2018 septiembre 08
2018-09-09,172.726,17291.528,2018 septiembre 09
2018-09-10,199.081,17291.528,2018 septiembre 10
2018-09-11,201.711,17296.528,2018 septiembre 11
2018-09-12,202.266,17296.528,2018 septiembre 12
2018-09-13,201.305,17296.528,2018 septiembre 13
2018-09-14,199.039,17296.528,2018 septiembre 14
2018-09-15,187.516,17296.528,2018 septiembre 15
2018-09-16,164.825,17296.528,2018 septiembre 16
2018-09-17,193.208,17296.528,2018 septiembre 17
2018-09-18,201.395,17296.528,2018 septiembre 18
2018-09-19,202.033,17296.528,2018 septiembre 19
2018-09-20,202.84,17569.528,2018 septiembre 20
2018-09-21,205.858,17569.528,2018 septiembre 21
2018-09-22,192.875,17569.528,2018 septiembre 22
2018-09-23,174.33,17569.528,2018 septiembre 23
2018-09-24,197.523,17569.528,2018 septiembre 24
2018-09-25,201.355,17569.528,2018 septiembre 25
2018-09-26,200.137,17574.528,2018 septiembre 26
2018-09-27,198.015,17574.528,2018 septiembre 27
2018-09-28,198.074,17301.528,2018 septiembre 28
2018-09-29,190.414,17301.528,2018 septiembre 29
2018-09-30,172.155,17301.528,2018 septiembre 30
2018-10-01,197.099,17301.528,2018 octubre 01
2018-10-02,200.633,17301.528,2018 octubre 02
2018-10-03,199.225,17301.528,2018 octubre 03
2018-10-04,198.195,17301.528,2018 octubre 04
2018-10-05,198.293,17301.528,2018 octubre 05
2018-10-06,186.221,17301.528,2018 octubre 06
2018-10-07,170.756,17301.528,2018 octubre 07
2018-10-08,195.3,17301.528,2018 octubre 08
2018-10-09,192.893,17305.528,2018 octubre 09
2018-10-10,196.765,17305.528,2018 octubre 10
2018-10-11,194.823,17305.528,2018 octubre 11
2018-10-12,196.129,17305.528,2018 octubre 12
2018-10-13,185.717,17305.528,2018 octubre 13
2018-10-14,166.94,17305.528,2018 octubre 14
2018-10-15,171.82,17305.528,2018 octubre 15
2018-10-16,195.917,17305.528,2018 octubre 16
2018-10-17,199.814,17305.528,2018 octubre 17
2018-10-18,202.978,17305.528,2018 octubre 18
2018-10-19,200.885,17305.528,2018 octubre 19
2018-10-20,192.357,17305.528,2018 octubre 20
